@relation 0_gimp(master)

@attribute author_date_unix_timestamp numeric
@attribute fix_unix_timestamp numeric
@attribute fix numeric
@attribute ns numeric
@attribute nd numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute ndev numeric
@attribute age numeric
@attribute nuc numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute contains_bug {0,1}

@data
1301658206,-1,0,1,1,1,0,3,33,863,6,2.935521,1,7371,200.827296,5932,0
1301662165,-1,0,1,1,1,0,5,23,1196,16,2.973611,1,7372,201.640117,5933,0
1301662948,-1,0,1,1,1,0,14,27,1656,19,1.834225,1,7373,202.635681,5934,1
1301663194,-1,0,1,1,1,0,48,78,1236,4,2.13522,1,7374,203.634577,5935,1
1301663586,-1,0,1,1,1,0,11,3,1206,4,0.004537,1,7375,204.630262,5936,1
1301665128,-1,0,1,1,1,0,17,21,811,8,3.007905,1,7376,205.627171,5937,1
1301665177,-1,0,1,1,1,0,14,18,1212,8,0.193067,1,7377,206.627129,5938,0
1301678559,-1,0,1,1,1,0,582,547,15243,5,36.985081,1,23,1.086565,7,0
1301679276,-1,0,1,1,1,0,487,442,12933,5,36.993021,1,24,2.086565,5,0
1301689174,1197401506,1,1,1,1,0,3,3,592,8,0.000012,1,3,3,2,0
1301725464,-1,0,1,1,1,0,2,20,1643,19,0.723565,1,7378,201.360006,5939,0
1301725793,-1,0,1,1,1,0,13,6,1625,19,0.003808,1,7379,202.360006,5940,0
1301737256,-1,0,1,1,2,0.298526,67,141,1039,27,403.523056,2,7380,202.687732,5941,1
1301738309,-1,0,1,1,1,0,49,75,1902,27,0.012188,1,7381,203.686709,5942,1
1301751535,-1,1,1,2,7,2.390056,58,0,419,13,212.631571,7,7382,204.611399,5943,0
1301766159,-1,0,1,1,1,0,3,3,15278,5,1.013889,1,25,3.084025,8,0
1301783579,-1,0,1,1,1,0,10,2,447,27,5.5086,1,7383,199.992363,5944,1
1301784041,-1,0,1,1,1,0,7,32,1971,24,3.102199,1,7384,200.991405,5945,0
1301784461,-1,0,1,1,1,0,8,0,452,3,11.360764,1,7385,201.988445,5946,1
1301821629,-1,0,1,1,1,0,1844,1713,15571,3,186.746678,1,0,0,0,0
1301821795,-1,0,1,1,1,0,2,2,15702,4,0.001921,1,1,1,0,0
1301821905,1301784461,1,1,1,1,0,0,8,460,3,0.43338,1,201,7.527826,188,0
1301827699,-1,0,1,1,2,0.297472,27,11,487,7,26.95088,2,12625,217.607932,9957,0
1301842474,-1,1,1,2,2,0.409855,73,0,271,8,32.3289,2,1243,19.801385,953,1
1301846231,-1,0,1,1,1,0,428,316,3553,10,920.954225,1,105,0.90268,10,0
1301846287,-1,0,1,1,1,0,302,323,2124,7,540.809664,1,106,1.90268,13,0
1301846375,1219568162,1,1,1,1,0,4,4,688,19,188.808171,1,7386,199.407191,5947,0
1301846435,-1,0,1,1,1,0,581,528,19112,14,34.939988,1,107,2.90268,45,0
1301846484,-1,0,1,1,1,0,11,7,742,20,0.000012,1,12626,216.038939,9958,0
1301846513,-1,0,1,1,1,0,2553,850,19165,14,0.000903,1,108,3.90268,46,0
1301847093,-1,0,1,1,1,0,1823,1567,15308,11,616.065231,1,109,4.90268,24,0
1301848023,-1,0,1,1,1,0,65,48,1848,1,3.336898,1,7387,200.385909,5948,1
1301848970,1298438544,1,1,1,2,0.210842,12,48,1079.5,15,3.547894,2,7388,201.349132,5949,1
1301849544,-1,0,1,1,1,0,2,4,1831,1,0.006644,1,7389,202.347177,5950,0
1301849592,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301850073,-1,0,1,1,1,0,29,16,1829,1,0.006123,1,7390,203.344265,5951,1
1301852071,1294869238,1,1,1,1,0,66,31,452,3,0.349144,1,7391,203.968817,5952,1
1301853201,-1,0,1,1,1,0,99,118,15278,5,1.007431,1,26,4.057706,9,0
1301853576,-1,0,1,1,1,0,124,106,12978,5,2.017361,1,27,5.057706,6,0
1301866326,-1,0,1,1,1,0,10,21,399,8,14.232442,1,7392,201.276625,5953,1
1301866946,-1,0,1,1,2,1,4,4,210.5,1,6.351887,1,7393,202.27609,5954,0
1301868090,-1,0,1,1,8,2.754442,9,13,406.125,51,119.688568,8,7394,202.75187,5955,0
1301868537,-1,0,1,1,5,2.186704,11,11,686,41,166.881773,4,7395,203.750699,5956,1
1301872244,-1,0,1,1,1,0,37,25,494,1,16.352708,1,7396,202.563923,5957,0
1301897952,-1,0,1,1,25,2.796772,178,187,464,61,281.694671,15,7397,201.276009,5958,1
1301906207,-1,0,1,1,1,0,29,2,288,13,4.589225,1,7398,201.775342,4941,0
1301920669,-1,0,1,1,1,0,9,0,567,1,3.046123,1,167,30.524243,119,0
1301921916,-1,0,1,1,1,0,2,0,46,5,526.773785,1,168,31.524243,103,0
1301935212,-1,0,1,3,9,2.216502,26,25,498.666667,20,136.252948,6,7399,199.748261,5959,0
1301936268,1295990843,1,1,1,2,0.978449,38,20,349.5,18,72.794514,2,7400,199.74737,5960,1
1301937604,-1,0,1,1,2,0.831474,9,10,814.5,20,0.629161,2,7401,200.745021,5961,1
1301937685,-1,0,1,1,2,0.394815,89,65,358.5,18,0.0164,1,7402,201.744433,5962,0
1301943518,-1,0,1,2,6,1.410689,49,6,804.666667,15,4.382103,5,7403,201.713614,5963,1
1301944299,-1,0,1,1,5,1.0745,255,4,233.6,23,0.051655,2,7404,202.6838,5964,0
1301944497,-1,0,1,1,1,0,39,35,405,14,0.88434,1,7405,203.683632,5965,1
1301945081,-1,0,1,1,2,0.36274,0,188,1048,8,97.973056,2,7406,204.681201,5966,0
1301945718,1295653475,1,1,1,1,0,6,5,1214,4,3.265417,1,87,5.222794,80,1
1301946106,1301943518,1,1,1,1,0,4,6,354,1,0.029954,1,7407,205.675852,5967,0
1301947592,-1,0,1,1,3,1.320732,124,102,106.333333,1,0.108229,2,7408,206.63291,5968,1
1301952833,1301044736,1,1,1,1,0,2,7,1215,4,0.08235,1,88,6.220725,81,0
1301991487,-1,1,1,1,1,0,6,0,1210,4,0.447384,1,89,7.21837,82,1
1302007964,-1,0,1,1,1,0,24,19,119,1,0.69875,1,7409,203.046604,5969,0
1302009366,-1,0,1,2,4,1.591673,14,14,205.75,18,316.675281,4,7410,203.982721,5970,1
1302023155,-1,0,1,2,2,0.973156,24,28,1083.5,18,0.907014,2,7411,202.49124,5971,1
1302023396,-1,0,1,1,2,0.439497,1,10,377.5,18,0.915475,1,7412,203.491064,5972,0
1302023906,-1,0,1,2,3,1.091156,30,0,835,20,0.006833,2,7413,204.440168,5973,0
1302033614,-1,0,1,1,1,0,2,1,491,2,7.13,1,1244,20.66801,954,0
1302034212,-1,0,1,1,2,1,2,2,287,14,28.180023,1,7414,205.313994,5974,0
1302034287,-1,0,1,3,11,2.576461,781,411,406.363636,31,3.374282,7,7415,206.313994,5975,1
1302070930,-1,0,1,1,1,0,31,0,1471,4,27.994387,1,169,32.184289,27,1
1302071338,1302070930,1,1,1,1,0,6,1,1502,5,0.004722,1,170,33.184289,28,0
1302073885,-1,0,1,2,3,0.762896,55,64,740,18,0.45831,1,7416,205.557561,5976,1
1302074150,1302034287,1,1,2,3,1.492614,10,4,153,4,108.02863,2,7417,206.557561,5977,0
1302112704,-1,0,5,9,17,3.750374,69,150,1339.117647,126,31.6653,13,7418,203.735368,2523.2,1
1302113894,-1,0,1,1,1,0,4,11,1279,3,0.013773,1,38,6.005523,4,1
1302114629,-1,0,1,1,1,0,26,12,823,19,2.0489,1,7419,203.720302,5979,0
1302114803,-1,0,1,1,1,0,2,2,1318,22,2.50985,1,7420,204.72008,5980,0
1302115226,1158182897,1,1,1,1,0,8,9,708,8,347.155926,1,7421,205.205412,5981,0
1302116713,-1,0,1,1,1,0,2,2,492,2,0.961794,1,1245,21.519528,955,0
1302118529,-1,0,1,1,1,0,36,23,1842,1,3.10713,1,7422,205.680816,5982,1
1302121844,-1,0,1,1,1,0,5,1,1855,1,0.038368,1,7423,205.496592,5983,1
1302122648,1302121844,1,1,1,1,0,1,1,1859,1,0.009306,1,7424,206.494361,5984,1
1302123020,-1,0,1,1,1,0,60,61,1859,1,0.004306,1,7425,207.490717,5985,1
1302124352,-1,0,3,4,11,1.358315,413,0,458.181818,37,180.464982,8,39,6.972189,4.333333,1
1302126056,-1,0,1,1,1,0,1,1,306,1,0.019722,1,40,7.972189,9,0
1302126574,-1,0,1,1,1,0,1,1,290,8,0.025718,1,41,8.972189,6,0
1302190704,1297613480,1,3,3,6,2.573662,48,48,699.666667,1,39.882525,3,211,3.528212,3.666667,1
1302212847,-1,0,1,1,1,0,1,0,764,7,1.159063,1,7426,203.07164,5986,0
1302212888,-1,0,1,2,4,0.859212,117,33,342.75,16,120.963307,4,7427,204.07164,5987,1
1302224955,-1,0,2,2,2,1,2,2,574.5,8,97.864207,2,42,9.281713,17.5,0
1302227842,-1,0,3,3,5,1.762812,92,2,1130,23,50.617949,3,212,4.443942,4.666667,1
1302242308,-1,0,1,1,1,0,55,2,693,3,31.575116,1,1249,22.881824,958,0
1302242508,-1,0,1,1,1,0,3,1,131,2,64.487269,1,1250,23.881824,959,0
1302255520,1283766046,1,1,1,3,1.125687,74,29,1000,5,280.451385,3,0,0,0,1
1302258650,-1,0,1,1,1,0,14,3,138,5,217.714063,1,7428,202.642914,5988,1
1302262652,-1,0,1,1,1,0,4,0,1895,23,12.824236,1,43,10.281713,11,0
1302266286,1301657484,1,1,1,1,0,11,11,576,1,4.000197,1,171,21.838642,120,0
1302267822,-1,0,1,1,1,0,4,0,576,1,0.017778,1,172,22.838642,121,0
1302287494,-1,1,1,28,172,7.282365,288,133,1035.27907,123,146.445169,49,7429,198.535413,755,1
1302288797,-1,1,1,1,1,0,3,0,1295,3,10.083507,1,7430,199.509374,5989,0
1302290319,-1,0,1,1,2,0.91346,74,66,402,10,199.884734,2,7431,200.499469,5990,1
1302290575,-1,0,1,1,1,0,11,4,772,18,2.966296,1,7432,201.498237,5991,0
1302291240,-1,1,1,1,2,0.485461,10,9,6342.5,7,146.535509,2,7433,202.495288,188,0
1302330623,1206559555,1,1,1,1,0,7,7,499,2,571.451551,1,7434,200.527322,5992,0
1302369121,-1,0,1,1,1,0,1,0,792,13,31.438102,1,1251,24.808749,13,0
1302371511,-1,0,1,3,21,2.770501,236,171,526.190476,38,143.894151,13,1252,25.805863,960,1
1302375880,-1,1,1,1,1,0,7,0,1798,37,12.242326,1,7435,198.45594,5993,0
1302380018,-1,0,1,1,1,0,4,4,441,12,214.891262,1,24,0.094627,22,0
1302383723,-1,0,1,1,2,0.591673,6,1,1055.5,37,94.587703,2,7436,198.848636,5994,0
1302393640,-1,0,1,1,1,0,55,19,1272,3,3.237801,1,7437,198.097292,451,1
1302399889,-1,0,1,1,1,0,6,6,333,1,169.324884,1,7438,199.006061,5995,0
1302399962,1286221445,1,1,1,1,0,19,12,363,1,12.641354,1,7439,200.006061,5996,0
1302420972,-1,0,1,1,1,0,11,44,581,2,1.544884,1,173,23.231032,122,0
1302427970,-1,0,1,1,1,0,1,0,63,4,417.971377,1,1253,26.745343,1,0
1302428362,-1,0,1,1,1,0,25,8,1673,12,1.630417,1,0,0,0,1
1302429211,1296670808,1,1,1,1,0,2,1,394,2,6.790938,1,1254,27.743524,961,1
1302433897,1123031736,1,1,1,1,0,12,15,882,5,1.694479,1,7440,200.873213,756,0
1302444995,-1,0,1,1,1,0,11,4,692,19,1.822928,1,44,11.051307,26,0
1302446151,-1,0,1,1,1,0,21,5,976,16,1.836308,1,45,12.015592,27,0
1302452116,-1,0,1,1,17,3.960133,67,66,404.294118,4,73.990435,11,7441,199.978198,5997,1
1302455108,-1,0,1,18,90,6.086477,136,13,1138.788889,96,64.532359,17,46,12.982035,28,1
1302455224,-1,0,1,1,2,0.402179,23,2,320,7,786.306215,2,7442,198.943644,5998,0
1302455791,-1,0,1,1,2,0.503258,30,6,111,1,5.881933,1,7443,199.858432,5999,0
1302455983,-1,0,1,1,1,0,24,50,471,5,35.888368,1,7444,200.857088,6000,0
1302457040,-1,0,1,1,1,0,10,42,445,5,0.012234,1,7445,201.243247,6001,0
1302468159,-1,0,1,1,1,0,12,38,573,6,306.387824,1,7446,201.302658,6002,0
1302468183,-1,0,1,1,1,0,2,2,413,5,0.12897,1,7447,202.297163,6003,0
1302556737,-1,0,1,1,1,0,81,7,315,13,7.529282,1,7448,190.241927,4943,0
1302556767,-1,0,1,1,1,0,0,3,685,5,22.373241,1,7449,191.241799,452,0
1302558183,-1,0,3,6,9,2.68933,37,74,824.111111,32,94.294736,8,7450,192.232283,2404.666667,1
1302559083,-1,0,1,1,1,0,34,20,1291,18,0.010417,1,7451,193.229565,758,1
1302560198,-1,0,1,1,1,0,7,7,1305,18,0.012905,1,7452,194.145172,759,1
1302560807,-1,0,1,1,1,0,37,36,1305,18,0.007049,1,7453,195.137561,760,1
1302591982,-1,0,1,2,3,1.5,4,4,865.333333,20,5.313268,3,7454,195.736747,6005,0
1302609544,-1,0,1,1,2,0.396628,58,44,463,18,0.203264,1,7455,195.925414,6006,0
1302609579,-1,0,1,1,1,0,30,0,256,16,6.94691,1,7456,196.925414,6007,0
1302621554,-1,0,1,1,1,0,246,224,2014,8,582.304838,1,3,0.094466,0,0
1302716284,1097099256,1,1,1,1,0,8,6,5249,8,26.663796,1,213,5.228932,192,1
1302722710,-1,0,1,1,1,0,3,1,1030,7,37.135324,1,7457,186.698707,6008,0
1302728574,-1,1,1,1,1,0,19,22,389,13,1.988854,1,47,13.174485,0,0
1302736658,-1,0,1,1,1,0,15,1,386,14,0.093565,1,7458,184.742348,4944,0
1302736851,-1,1,1,1,1,0,1,1,400,14,0.002234,1,48,12.656628,1,0
1302807791,1195637421,1,1,1,1,0,3,6,305,14,611.876956,1,7459,184.030407,4945,1
1302808600,-1,0,1,2,9,3.121928,10,0,754.444444,25,273.091726,3,7460,185.017276,761,0
1302809249,-1,0,1,7,7,2.807355,7,7,59.285714,6,1147.867345,4,7461,185.92693,189,0
1302809827,-1,0,1,1,1,0,2,2,441,13,4.974641,1,7462,186.926108,4946,0
1302811293,-1,0,1,5,6,1.826679,82,2,789.666667,11,616.927215,6,7463,187.92057,190,0
1302813478,-1,0,1,1,1,0,2,0,52,2,283.192014,1,7464,188.852149,191,0
1302814978,-1,0,1,1,1,0,1,1,2301,104,8.128171,1,7465,189.525067,4947,0
1302815042,-1,0,1,1,1,0,1,0,77,4,296.061898,1,7466,190.523642,192,0
1302819707,-1,0,1,1,1,0,1,1,400,14,0.958981,1,7467,190.465909,4948,0
1302819768,-1,0,1,1,2,1,2,0,300,16,77.122714,2,49,13.406628,2,0
1302897334,-1,1,1,1,2,1,6,6,10,5,169.206811,2,77,0.580071,5,0
1302910535,1282848772,1,1,1,1,0,10,5,500,11,182.540266,1,50,13.393556,12,1
1302912577,-1,0,1,1,1,0,1,0,498,1,9.257789,1,7468,184.419244,6009,1
1302913617,-1,0,1,1,2,1,2,0,301,17,1.086215,1,7469,185.419136,4949,0
1302947558,1302912577,1,1,1,1,0,1,1,499,1,0.404873,1,51,14.393556,13,0
1302952930,-1,0,1,1,1,0,2,0,400,14,1.541933,1,1255,25.500693,542,0
1302959842,1225094372,1,1,1,1,0,8,3,562,5,409.682616,1,7470,185.070774,6010,0
1302978112,-1,0,1,1,4,1.498346,1,40,814.25,25,13.76535,4,7471,185.390194,6011,0
1302979810,1297520446,1,3,3,3,1.584963,3,3,1855,5,8.703333,1,214,5.119925,5.666667,1
1302981703,1300831906,1,1,1,1,0,110,94,1517,4,66.359155,1,12627,198.77772,9959,1
1303025898,-1,0,1,1,1,0,29,0,0,0,0,0,1256,25.44427,28,0
1303059222,-1,0,1,1,8,1.987745,334,159,564.25,42,65.199288,7,7472,180.025063,6012,1
1303059949,-1,0,1,1,2,0.863121,2,5,1158,4,0.008414,1,7473,180.855623,6013,1
1303060906,-1,0,1,1,1,0,14,6,1873,2,0.011076,1,7474,180.301399,6014,0
1303061642,1303059949,1,1,1,2,0.881291,7,3,262,3,0.023802,2,7475,181.227774,6015,1
1303063171,-1,0,1,2,6,1.845746,14,26,766.833333,26,3.063451,4,7476,181.549756,6016,1
1303064418,-1,0,1,1,3,1.556657,29,13,801,4,0.014433,1,7477,182.548272,6017,0
1303064874,-1,0,1,1,1,0,8,5,450,3,0.005278,1,7478,183.539384,6018,0
1303065835,-1,0,1,1,1,0,12,16,1882,2,0.0164,1,7479,184.53094,6019,0
1303067522,1261322962,1,1,1,1,0,0,12,1878,2,0.019525,1,7480,185.528916,6020,0
1303069589,-1,0,1,2,6,1.67636,143,116,718.333333,39,57.983725,6,7481,186.340663,6021,1
1303070283,1303069589,1,1,1,2,0.153742,49,41,314.5,3,0.008032,1,7482,187.256332,6022,0
1303070418,-1,0,1,1,1,0,8,2,543,3,0.001563,1,7483,188.25611,6023,0
1303076685,-1,0,1,2,3,1.584963,0,3,152.333333,19,101.138843,3,7484,187.505034,6024,0
1303078146,-1,0,1,2,3,1.52753,17,12,144.333333,13,67.049047,3,7485,188.070577,6025,0
1303079372,-1,0,1,1,3,1.312962,45,25,812.333333,4,0.107353,3,7486,188.983639,6026,1
1303081797,-1,0,1,1,3,1.244566,55,55,819,4,0.028067,1,7487,189.672592,6027,0
1303117704,-1,0,1,2,6,1.828601,112,57,728.5,39,0.486238,2,7488,189.606997,6028,1
1303119098,-1,0,1,1,3,1.561278,8,8,834.333333,4,0.016134,1,7489,190.51831,6029,0
1303119351,1303059222,1,1,1,1,0,2,2,100,1,0.002928,1,7490,191.517985,6030,0
1303125231,-1,0,1,1,3,1.223755,40,27,834.333333,4,0.070008,2,7491,192.323781,6031,0
1303134843,-1,0,1,1,1,0,13,17,604,3,0.11125,1,7492,192.986502,6032,0
1303149288,-1,0,1,1,1,0,52,0,402,14,2.272662,1,7493,192.975592,4950,0
1303152010,-1,0,1,1,1,0,37,21,1645,7,9.033553,1,7494,193.873704,6033,1
1303152062,-1,0,1,1,1,0,9,12,1415,7,9.034155,1,7495,194.873701,6034,0
1303153308,-1,0,1,1,2,0.571899,118,15,276.5,2,85.190041,2,7496,195.607102,6035,1
1303153445,-1,0,1,1,1,0,13,19,252,7,203.934769,1,7497,196.605436,6036,0
1303153847,-1,0,1,2,2,1,3,1,571.5,18,28.475521,2,7498,197.600714,6037,0
1303154505,-1,0,1,1,1,0,1,1,594,2,0.013854,1,7499,198.267,6038,0
1303155341,-1,0,1,1,1,0,1,0,433,16,0.017292,1,7500,199.094666,6039,0
1303156163,-1,0,1,1,2,0.918296,31,29,300,3,45.798999,2,7501,199.925493,6040,0
1303156385,-1,0,1,1,1,0,1,1,434,16,0.012083,1,202,6.369526,189,0
1303158089,-1,0,1,1,2,0.1449,45,52,266.5,10,457.700266,2,7502,200.732114,6041,1
1303252319,-1,0,1,1,1,0,5,1,1308,3,9.938414,1,7503,193.821679,454,1
1303253010,-1,0,1,1,1,0,2,7,594,2,1.140104,1,7504,194.771524,6042,0
1303278416,-1,0,1,1,3,1.545153,22,20,414,6,170.791628,3,1257,24.83122,962,0
1303291242,1303158089,1,1,1,1,0,1,1,462,10,1.541123,1,104,1.781133,3,0
1303305944,1177668732,1,1,1,1,0,86,11,1492,11,9.847639,1,174,15.144267,123,1
1303317613,-1,0,1,2,5,1.264145,248,170,580.6,5,36.183396,5,90,4.758724,83,1
1303321838,-1,0,1,1,2,0.550984,45,2,434,3,0.0489,1,91,5.758083,84,0
1303322675,-1,0,4,6,15,2.373932,163,162,555.8,118,315.702255,11,7505,194.333618,1599.75,1
1303323141,-1,0,1,1,1,0,79,29,589,2,0.811701,1,7506,195.324543,6043,1
1303323859,1294528870,1,1,2,2,0.439497,11,11,573,18,1.953044,2,105,2.780066,4,1
1303324371,-1,0,1,1,1,0,275,149,2728,8,348.409722,1,0,0,0,0
1303325116,-1,0,1,1,1,0,1,1,712,13,0.014549,1,106,3.780066,5,0
1303326035,1294606391,1,1,1,1,0,4,3,1328,28,34.95412,1,203,7.304132,190,1
1303326544,-1,0,1,1,1,0,2751,2598,12814,11,348.438287,1,4,0.589918,1,0
1303328777,-1,0,1,1,1,0,8,0,748,6,172.251053,1,1258,25.565424,963,0
1303330651,-1,0,1,1,4,1.292761,42,20,463.75,10,108.654062,3,107,4.780066,6,1
1303330749,-1,0,1,1,1,0,2,2,1560,13,19.386204,1,7507,194.566952,6044,0
1303335529,-1,0,1,1,1,0,31,12,420,21,0.148773,1,7508,194.79225,494,0
1303336472,-1,0,1,1,2,1,4,4,438,14,327.841956,2,7509,195.773162,495,0
