"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
26673,75.81449406,75.35710269,76.223147,76.10692461,75.51456529,76.03944063,74.21737337,74.6185281,76.08068084,75.7132681
26674,75.81540076,75.35802654,76.22403839,76.10782035,75.51548324,76.04033891,74.21833996,74.61947964,76.08157757,75.7141786
26675,75.8163074,75.35895033,76.22492971,76.10871603,75.51640112,76.04123711,74.21930647,74.62043112,76.08247423,75.71508903
26676,75.81721398,75.35987404,76.22582096,76.10961164,75.51731894,76.04213525,74.2202729,74.62138252,76.08337082,75.7159994
26677,75.81437193,75.35704914,76.2229636,76.10675863,75.51448814,76.03928478,74.21749072,74.6185853,76.0805188,75.71316115
26678,75.81527851,75.35797286,76.22385486,76.10765425,75.51540595,76.04018292,74.21845716,74.6195367,76.0814154,75.71407152
26679,75.81618501,75.35889651,76.22099779,76.10480153,75.51257543,76.03733273,74.21942352,74.62048802,76.08231193,75.71123355
26680,75.81709145,75.35982009,76.22188906,76.10569715,75.51349325,76.03823088,74.22038981,74.62143928,76.0832084,75.71214393
26681,75.81424984,75.35699561,76.21903227,76.10284472,75.51066302,76.03538098,74.21760804,74.61864248,76.08410479,75.70930625
26682,75.81515629,75.3579192,76.21992354,76.10374035,75.51158084,76.03627914,74.21857432,74.61959373,76.08500112,75.71021663
26683,75.81231496,75.355095,76.21706705,76.10088821,75.50875089,76.03342952,74.21579283,74.61679721,76.08589739,75.70737923
26684,75.80947384,75.35227102,76.21421076,76.09803628,75.50592115,76.03058012,74.21301154,74.6140009,76.08304602,75.70454205
26685,75.81038036,75.35319468,76.21510212,76.09893198,75.50683905,76.03147836,74.21397789,74.61495222,76.08394229,75.7054525
26686,75.81128682,75.35411826,76.2159934,76.09982762,75.50775688,76.03237653,74.21494417,74.61590347,76.08483849,75.70636289
26687,75.80844606,75.35129464,76.21313748,76.09697606,75.50492749,76.02952749,74.21216323,74.61310751,76.08198748,75.70352606
26688,75.80935252,75.35221823,76.21402878,76.0978717,75.50584532,76.03042566,74.2131295,74.61405875,76.08288369,75.70443645
26689,75.81025891,75.35314174,76.21492,76.09876728,75.50676309,76.03132377,74.21409569,74.61500993,76.08377983,75.70534677
26690,75.81116523,75.35406519,76.21581117,76.0996628,75.50768078,76.03222181,74.21506182,74.61596103,76.08467591,75.70625703
26691,75.81207148,75.35498857,76.21670226,76.10055824,75.5085984,76.03311978,74.21602787,74.61691207,76.08557192,75.70716721
26692,75.81297767,75.35591188,76.21759329,76.10145362,75.50951596,76.03401768,74.21699386,74.61786303,76.08646786,75.70807733
26693,75.81388379,75.35683513,76.21848425,76.10234893,75.51043345,76.03491552,74.21795976,74.61881392,76.08736373,75.70898737
26694,75.81478984,75.3577583,76.21937514,76.10324417,75.51135087,76.03581329,74.2189256,74.61976474,76.08825953,75.70989736
26695,75.81569582,75.3586814,76.22026597,76.10413935,75.51226822,76.03671099,74.21989137,74.62071549,76.08915527,75.71080727
26696,75.81660174,75.35960444,76.22115673,76.10503446,75.5131855,76.03760863,74.22085706,74.62166617,76.09005094,75.71171711
26697,75.81376185,75.35678166,76.21830168,76.10218377,75.51035697,76.03476046,74.21807694,74.61887103,76.08720081,75.70888115
26698,75.81466777,75.3577047,76.21919245,76.10307888,75.51127425,76.0356581,74.21904262,74.61982171,76.08809649,75.709791
26699,75.81182816,75.35488221,76.22008315,76.10397393,75.50844601,76.03655568,74.21626278,74.61702685,76.08524664,75.70695532
26700,75.81273408,75.35580524,76.22097378,76.10486891,75.5093633,76.03745318,74.21722846,74.61797753,76.08614232,75.70786517
26701,75.81363994,75.35672821,76.22186435,76.10576383,75.51028051,76.03835062,74.21819408,74.61892813,76.08703794,75.70877495
26702,75.81454573,75.35765111,76.22275485,76.10665868,75.51119766,76.039248,74.21915961,74.61987866,76.08793349,75.70968467
26703,75.81545145,75.35857394,76.22364528,76.10755346,75.51211474,76.0401453,74.22012508,74.62082912,76.08882897,75.71059432
26704,75.8163571,75.3594967,76.22453565,76.10844817,75.51303176,76.04104254,74.22109047,74.62177951,76.08972439,75.71150389
26705,75.81726268,75.3604194,76.22542595,76.10934282,75.5139487,76.04193971,74.22205579,74.62272983,76.09061973,75.71241341
26706,75.8181682,75.36134202,76.22631618,76.1102374,75.51486557,76.04283682,74.22302104,74.62368007,76.09151502,75.71332285
26707,75.81907365,75.36226457,76.22720635,76.11113191,75.51578238,76.04373385,74.22398622,74.62463025,76.09241023,75.71423222
26708,75.81997903,75.36318706,76.22809645,76.11202636,75.51669912,76.04463082,74.22495133,74.62558035,76.09330538,75.71514153
26709,75.82088435,75.36410948,76.22898648,76.11292074,75.51761578,76.04552772,74.22591636,74.62653038,76.09420046,75.71605077
26710,75.82178959,75.36503182,76.22987645,76.11381505,75.51853238,76.04642456,74.22688132,74.62748034,76.09509547,75.71695994
26711,75.82269477,75.3659541,76.23076635,76.1147093,75.51944892,76.04732133,74.22784621,74.62843023,76.09599042,75.71786904
26712,75.82359988,75.36687631,76.23165618,76.11560347,75.52036538,76.04821803,74.22881102,74.62938005,76.09688529,75.71877808
26713,75.82450492,75.36779845,76.23254595,76.11649759,75.52128177,76.04911466,74.22977576,74.6303298,76.09778011,75.71968704
26714,75.8254099,75.36872052,76.23343565,76.11739163,75.5221981,76.05001123,74.23074044,74.63127948,76.09867485,75.72059594
26715,75.8263148,75.36964252,76.23432529,76.11828561,75.52311436,76.05090773,74.23170503,74.63222908,76.09956953,75.72150477
26716,75.82721964,75.37056446,76.23521485,76.11917952,75.52403054,76.05180416,74.23266956,74.63317862,76.10046414,75.72241353
26717,75.82812442,75.36774338,76.23610435,76.12007336,75.52494666,76.04895759,74.23363402,74.63412808,76.10135869,75.72332223
26718,75.82902912,75.36866532,76.23699379,76.12096714,75.52586271,76.04985403,74.2345984,74.63507748,76.10225316,75.72423086
26719,75.82993376,75.36958719,76.23788315,76.12186085,75.5267787,76.0507504,74.23556271,74.6360268,76.10314757,75.72513941
26720,75.83083832,75.37050898,76.23877246,76.12275449,75.52769461,76.05164671,74.23652695,74.63697605,76.10404192,75.7260479
26721,75.82800045,75.36768834,76.23966169,76.11990569,75.52486808,76.05254294,74.23374874,74.63418285,76.10119382,75.72695633
26722,75.82890502,75.3648679,76.24055086,76.12079934,75.525784,76.04969688,74.23471297,74.6351321,76.10208817,75.72786468
26723,75.82980953,75.36578977,76.24143996,76.12169292,75.52669985,76.05059312,74.23567713,74.63608128,76.10298245,75.72877297
26724,75.83071396,75.36671157,76.24232899,76.12258644,75.52761563,76.0514893,74.23664122,74.63703038,76.10387667,75.72968119
26725,75.83161833,75.3676333,76.24321796,76.12347989,75.52853134,76.05238541,74.23760524,74.63797942,76.10477081,75.73058934
26726,75.83252264,75.36855497,76.24410686,76.12437327,75.52944698,76.05328145,74.23856918,74.63892838,76.1056649,75.73149742
26727,75.83342687,75.36947656,76.2449957,76.12526658,75.53036255,76.05417742,74.23953306,74.63987728,76.10655891,75.73240543
26728,75.83433104,75.37039808,76.24588447,76.12615983,75.53127806,76.05507333,74.24049686,74.6408261,76.10745286,75.73331338
26729,75.83149388,75.37131954,76.24303191,76.12331176,75.52845224,76.05222792,74.23771933,74.6380336,76.10834674,75.73048
26730,75.83239805,75.37224093,76.24392069,76.12420501,75.52936775,76.05312383,74.23868313,74.63898242,76.10924055,75.73138795
26731,75.83330216,75.37316225,76.2448094,76.1250982,75.53028319,76.05401968,74.23964685,74.63993117,76.1101343,75.73229584
26732,75.83420619,75.3740835,76.24569804,76.12599132,75.53119856,76.05491546,74.2406105,74.64087984,76.11102798,75.73320365
26733,75.83136947,75.37500468,76.24284592,76.12314368,75.52837317,76.05207047,74.23783339,74.63808776,76.1119216,75.7303707
26734,75.83227351,75.37592579,76.24373457,76.12403681,75.52928855,76.05296626,74.23879704,74.63903643,76.11281514,75.73127852
26735,75.83317748,75.37684683,76.24462315,76.12492987,75.53020385,76.05386198,74.23976061,74.63998504,76.11370862,75.73218627
26736,75.83408139,75.3777678,76.24551167,76.12582286,75.53111909,76.05475763,74.24072412,74.64093357,76.11460203,75.73309396
26737,75.83498523,75.37868871,76.24640012,76.12671579,75.53203426,76.05565321,74.24168755,74.64188204,76.11549538,75.73400157
26738,75.835889,75.37960954,76.2472885,76.12760865,75.53294936,76.05654873,74.24265091,74.64283043,76.11638866,75.73490912
26739,75.83305284,75.37679046,76.24443696,76.12476158,75.53012454,76.05370433,74.2436142,74.64377875,76.11354202,75.73207674
26740,75.83395662,75.37771129,76.24532536,76.12565445,75.53103964,76.05459985,74.24457741,74.644727,76.1144353,75.73298429
26741,75.83486033,75.37863206,76.24621368,76.12654725,75.53195468,76.05549531,74.24554056,74.64567518,76.11532852,75.73389178
26742,75.83576397,75.37955276,76.24710194,76.12743998,75.53286964,76.0563907,74.24650363,74.64662329,76.11622167,75.73479919
26743,75.83666754,75.38047339,76.24799013,76.12833265,75.53378454,76.05728602,74.24746663,74.64757133,76.11711476,75.73570654
26744,75.83757104,75.38139396,76.24887825,76.12922525,75.53469937,76.05818127,74.24842955,74.64851929,76.11800778,75.73661382
26745,75.83473546,75.37857543,76.24602729,76.12637876,75.53187512,76.05533745,74.24565339,74.64572817,76.11516171,75.73378202
26746,75.83563897,75.379496,76.24691543,76.12727137,75.53278995,76.05623271,74.24661632,74.64667614,76.11605474,75.7346893
26747,75.83654242,75.3804165,76.24780349,76.12816391,75.53370471,76.0571279,74.24757917,74.64762403,76.1169477,75.73559652
26748,75.83370719,75.38133692,76.24495289,76.12531778,75.53461941,76.05802303,74.24854195,74.64857186,76.11410199,75.73650366
26749,75.83461064,75.37851882,76.24584097,76.12621033,75.53553404,76.05891809,74.24950465,74.64951961,76.1112565,75.73741074
26750,75.83551402,75.37570093,76.24299065,76.12336449,75.5364486,76.05607477,74.25046729,74.65046729,76.11214953,75.73831776
26751,75.83267915,75.37288326,76.24387873,76.12425704,75.53736309,76.05696983,74.24769168,74.64767672,76.10930433,75.73548652
26752,75.83358254,75.37380383,76.24476675,76.12514952,75.53827751,76.05786483,74.24865431,74.6486244,76.11019737,75.73639354
26753,75.83074795,75.37472433,76.24565469,76.12604194,75.53919187,76.05875977,74.24587897,74.64583411,76.10735245,75.73730049
26754,75.83165134,75.37564476,76.24654257,76.12693429,75.54010615,76.05965463,74.24684159,74.64678179,76.1082455,75.73820737
26755,75.83255466,75.37656513,76.24743039,76.12782657,75.54102037,76.06054943,74.24780415,74.6477294,76.10913848,75.73911418
26756,75.83345792,75.37748542,76.24831813,76.12871879,75.54193452,76.06144416,74.24876663,74.64867693,76.11003139,75.74002093
26757,75.8343611,75.37840565,76.24920582,76.12961094,75.5428486,76.06233883,74.24972904,74.6496244,76.11092424,75.74092761
26758,75.83526422,75.37558861,76.24635623,76.12676583,75.54002541,76.05949623,74.25069138,74.65057179,76.11181703,75.73809702
26759,75.83616727,75.37650884,76.24724392,76.12765798,75.5409395,76.0603909,74.25165365,74.65151912,76.11270974,75.7390037
26760,75.83707025,75.377429,76.24439462,76.12855007,75.54185351,76.0612855,74.25261584,74.65246637,76.11360239,75.73991031
26761,75.83797317,75.37834909,76.24528231,76.1294421,75.54276746,76.06218004,74.25357797,74.65341355,76.11449497,75.74081686
26762,75.83887602,75.37926911,76.24616994,76.13033406,75.54368134,76.06307451,74.25454002,74.65436066,76.11538749,75.74172334
26763,75.8397788,75.37645257,76.2470575,76.13122595,75.54459515,76.06396891,74.255502,74.6553077,76.11627994,75.74262975
26764,75.84068151,75.37737259,76.247945,76.13211777,75.54550889,76.06486325,74.25646391,74.65625467,76.11717232,75.74353609
26765,75.84158416,75.37829255,76.24883243,76.13300953,75.54642257,76.06575752,74.25742574,74.65720157,76.11806464,75.74444237
26766,75.84248674,75.37921243,76.24971979,76.13390122,75.54733617,76.06291564,74.25838751,74.6581484,76.11895689,75.74534858
26767,75.84338925,75.38013225,76.25060709,76.13479284,75.54824971,76.06380992,74.2593492,74.65909515,76.11984907,75.74625472
26768,75.84055589,75.3773162,76.24775852,76.1319486,75.54542738,76.06096832,74.25657501,74.65630604,76.11700538,75.74342499
26769,75.8414584,75.37823602,76.24864582,76.13284023,75.54634092,76.0618626,74.2575367,74.65725279,76.1141619,75.74433113
26770,75.84236085,75.37915577,76.24953306,76.13373179,75.54725439,76.06275682,74.25849832,74.65819948,76.11505417,75.74523721
26771,75.84326323,75.38007545,76.25042023,76.13462329,75.54816779,76.06365097,74.25945986,74.65914609,76.11594636,75.74614321
26772,75.8404303,75.37725982,76.24757209,76.13177947,75.54534588,76.0608098,74.25668609,74.65635739,76.11310324,75.74331391
26773,75.83759758,75.3744444,76.24472416,76.12893587,75.54252418,76.05796885,74.25391252,74.65356889,76.11026034,75.74048482
26774,75.83850004,75.37536416,76.24187645,76.12609248,75.54343766,76.05512811,74.25487413,74.65451557,76.11115261,75.7413909
26775,75.83940243,75.37628385,76.24276377,76.12698413,75.54435107,76.05602241,74.25583567,74.65546218,76.11204482,75.74229692
26776,75.84030475,75.37720347,76.24365103,76.12787571,75.54526442,76.05318195,74.25679713,74.65640872,76.11293696,75.74320287
26777,75.84120701,75.37812302,76.24453822,76.12876723,75.54617769,76.05407626,74.25775852,74.65735519,76.11009448,75.74410875
26778,75.84210919,75.3790425,76.24542535,76.12965868,75.5470909,76.0549705,74.25871984,74.65830159,76.11098663,75.74501456
26779,75.84301131,75.37996191,76.24631241,76.13055006,75.54800403,76.05586467,74.25968109,74.65924792,76.11187871,75.74592031
26780,75.84391337,75.37714712,76.2471994,76.13144137,75.5489171,76.05675878,74.25690814,74.65646004,76.11277072,75.74682599
26781,75.84108136,75.37433255,76.24435234,76.12859863,75.54609611,76.05391882,74.25413539,74.65367238,76.10992868,75.74399761
26782,75.84198342,75.37525203,76.24523934,76.12948996,75.54700919,76.05481293,74.25509671,74.65461877,76.1108207,75.74490329
26783,75.84288541,75.37617145,76.24612627,76.13038121,75.54792219,76.05570698,74.25605795,74.6555651,76.11171265,75.74580891
26784,75.84378734,75.3770908,76.24701314,76.1312724,75.54883513,76.05660096,74.25701912,74.65651135,76.11260454,75.74671446
26785,75.84468919,75.37801008,76.24789994,76.13216352,75.54974799,76.05749487,74.25798021,74.65745753,76.11349636,75.74761994
26786,75.84559098,75.37892929,76.24878668,76.13305458,75.55066079,76.05838871,74.25894124,74.65840364,76.11438811,75.74852535
26787,75.8464927,75.37984843,76.24967335,76.13394557,75.55157352,76.05928249,74.25990219,74.65934968,76.1152798,75.74943069
26788,75.84739436,75.38076751,76.25055995,76.13483649,75.55248619,76.0601762,74.26086307,74.66029565,76.11243841,75.75033597
26789,75.84829594,75.38168651,76.25144649,76.13572735,75.55339878,76.06106984,74.26182388,74.66124155,76.1133301,75.75124118
26790,75.84546473,75.37887271,76.25233296,76.13661814,75.55431131,76.06196342,74.25905189,74.65845465,76.11048899,75.75214632
26791,75.84263372,75.37979172,76.24948677,76.13377627,75.55149117,76.05912433,74.25628009,74.65566795,76.10764809,75.7493188
26792,75.83980293,75.38071066,76.24664079,76.13093461,75.5524037,76.05628546,74.25724097,74.65288146,76.10480741,75.74649149
26793,75.83697234,75.37789721,76.24379502,76.12809316,75.54958385,76.05717911,74.25446945,74.65009517,76.10196693,75.74366439
26794,75.83787415,75.37881615,76.24468165,76.1289841,75.55049638,76.0580727,74.25543032,74.65104128,76.10285885,75.74456968
26795,75.83877589,75.37973503,76.2455682,76.12987498,75.55140884,76.05896623,74.25639112,74.65198731,76.1037507,75.7454749
26796,75.83967756,75.38065383,76.24272279,76.12703389,75.55232124,76.05612778,74.25735184,74.65293327,76.10464248,75.74264816
26797,75.84057917,75.38157256,76.24360936,76.12792477,75.55323357,76.05702131,74.2583125,74.65387917,76.1055342,75.74355338
26798,75.84148071,75.38249123,76.24449586,76.12881558,75.55414583,76.05791477,74.25927308,74.65482499,76.10642585,75.74445854
26799,75.84238218,75.38340983,76.24538229,76.12970633,75.55505802,76.05880816,74.26023359,74.65577074,76.10731744,75.74536363
26800,75.83955224,75.38059701,76.24626866,76.13059701,75.55597015,76.05597015,74.25746269,74.65298507,76.10447761,75.74253731
26801,75.84045371,75.38151562,76.24715496,76.13148763,75.55688221,76.05686355,74.25842319,74.65393082,76.1053692,75.74344241
26802,75.84135512,75.38243415,76.24804119,76.13237818,75.55779419,76.05775688,74.25938363,74.6548765,76.10626073,75.74434744
26803,75.84225646,75.38335261,76.24892736,76.13326866,75.55870611,76.05865015,74.26034399,74.65582211,76.10715218,75.7452524
26804,75.84315774,75.384271,76.24981346,76.13415908,75.55961797,76.05954335,74.26130428,74.65676765,76.10431279,75.74615729
26805,75.84405894,75.38518933,76.2506995,76.13504943,75.56052975,76.06043649,74.2622645,74.65771311,76.10520425,75.74706212
26806,75.84496008,75.38610759,76.25158547,76.13593971,75.56144147,76.06132955,74.26322465,74.65865851,76.10609565,75.74796687
26807,75.84213079,75.38329541,76.248741,76.13309956,75.55862275,76.05849218,74.26045436,74.65587347,76.10325661,75.74514119
26808,75.8393017,75.38048344,76.24962698,76.13025962,75.55580424,76.05565503,74.25768427,74.65308863,76.10041779,75.74231573
26809,75.84020292,75.38140177,76.25051289,76.13114999,75.55671603,76.05654817,74.25864449,74.65403409,76.10130926,75.74322056
26810,75.84110407,75.38232003,76.25139873,76.13204028,75.55762775,76.05744125,74.25960463,74.65497949,76.10220067,75.74412533
26811,75.84200515,75.38323822,76.25228451,76.13293051,75.55853941,76.05833427,74.26056469,74.65592481,76.10309201,75.74503002
26812,75.84290616,75.38415635,76.24944055,76.130091,75.55945099,76.05922721,74.26152469,74.65687006,76.10025362,75.74593466
26813,75.84380711,75.3850744,76.25032633,76.12725171,75.56036251,76.06012009,74.26248462,74.65781524,76.10114497,75.74683922
26814,75.84470799,75.38599239,76.25121205,76.12814202,75.56127396,76.0610129,74.26344447,74.65876035,76.10203625,75.74774372
26815,75.8456088,75.38691031,76.25209771,76.12903226,75.56218534,76.06190565,74.26440425,74.65970539,76.10292747,75.74864814
26816,75.84650955,75.38782816,76.25298329,76.12992243,75.56309666,76.06279833,74.26536396,74.66065036,76.10381862,75.74955251
26817,75.84741022,75.38874594,76.25386881,76.13081254,75.56400791,76.06369094,74.2663236,74.66159526,76.1047097,75.7504568
26818,75.84831084,75.38966366,76.25475427,76.13170259,75.56491908,76.06458349,74.26728317,74.66254009,76.10560072,75.75136103
26819,75.84921138,75.3868526,76.25563966,76.13259256,75.5658302,76.06547597,74.26824266,74.66348484,76.10276297,75.75226519
26820,75.85011186,75.38777032,76.25652498,76.13348248,75.56674124,76.06636838,74.26920209,74.66442953,76.10365399,75.75316928
26821,75.85101227,75.38868797,76.25741024,76.13437232,75.56765221,76.06726073,74.27016144,74.66537415,76.10454495,75.7540733
26822,75.85191261,75.38960555,76.25829543,76.1352621,75.56856312,76.06815301,74.27112072,74.66631869,76.10543584,75.75497726
26823,75.85281288,75.39052306,76.25918055,76.13242367,75.56947396,76.06904522,74.27207993,74.66726317,76.10632666,75.75588115
26824,75.85371309,75.3914405,76.26006561,76.13331345,75.57038473,76.06993737,74.27303907,74.66820758,76.10721742,75.75678497
26825,75.85461323,75.39235788,76.26095061,76.13420317,75.57129543,76.07082945,74.27399814,74.66915191,76.10810811,75.75768872
26826,75.85178558,75.38954745,76.26183553,76.13509282,75.56847834,76.06799374,74.2712294,74.66636845,76.10527101,75.75486468
26827,75.85268573,75.39046483,76.26272039,76.13598241,75.56938905,76.06888582,74.27218847,74.66731278,76.1061617,75.75576844
26828,75.85358581,75.39138214,76.26360519,76.13687192,75.57029969,76.06977784,74.27314746,74.66825704,76.10705233,75.75667213
26829,75.85075851,75.38857207,76.26076261,76.13403407,75.56748295,76.06694249,74.27037907,74.66547393,76.10421559,75.75384845
26830,75.85165859,75.38948938,76.25792024,76.13119642,75.56466642,76.06410734,74.27133805,74.66641819,76.10510622,75.75102497
26831,75.84883158,75.38667959,76.25507808,76.12835899,75.5618501,76.06127241,74.26856994,74.66363535,76.10226976,75.74820171
26832,75.84973166,75.3875969,76.25596303,76.12924866,75.56276088,76.06216458,74.26952892,74.66457961,76.10316041,75.74910555
26833,75.84690493,75.38478739,76.25312116,76.12641151,75.55994484,76.05932993,74.26676108,74.66179704,76.10032423,75.74628256
26834,75.84780502,75.3857047,76.25400611,76.12730119,75.56085563,76.06022211,74.26772006,74.6627413,76.10121488,75.74718641
26835,75.84870505,75.38662195,76.254891,76.1281908,75.56176635,76.06111422,74.26867896,74.66368549,76.10210546,75.74809018
26836,75.84587867,75.38381279,76.25204949,76.125354,75.55895066,76.06200626,74.26591146,74.66090326,76.09926964,75.74526755
26837,75.8467787,75.38473004,76.25293438,76.12624362,75.55986139,76.06289824,74.26687037,74.66184745,76.10016023,75.74617133
26838,75.8439526,75.38192116,76.25009315,76.12713317,75.55704598,76.06006409,74.26410314,74.6590655,76.09732469,75.74334898
26839,75.84485264,75.38283841,76.25097805,76.12802265,75.5579567,76.06095607,74.26506204,74.66000969,76.09821528,75.74425277
26840,75.84202683,75.38375559,76.24813711,76.12518629,75.55514158,76.06184799,74.26229508,74.65722802,76.09538003,75.7414307
26841,75.84292687,75.3846727,76.24902202,76.12607578,75.55605231,76.06273984,74.26325398,74.6581722,76.09627063,75.74233449
26842,75.84382684,75.38558975,76.24990686,76.1269652,75.55696297,76.06363162,74.2642128,74.65911631,76.09716117,75.74323821
26843,75.84472674,75.38650672,76.25079164,76.12785456,75.55787356,76.06452334,74.26517155,74.66006035,76.09805163,75.74414186
26844,75.84562658,75.38742363,76.25167635,76.12501863,75.55878409,76.06541499,74.26613023,74.66100432,76.09894204,75.74504545
26845,75.84280127,75.38461538,76.24883591,76.1221829,75.55596945,76.06258149,74.26336375,74.65822313,76.09610728,75.74222388
26846,75.84370111,75.3855323,76.24972063,76.12307234,75.55687998,76.06347314,74.26432243,74.6591671,76.09699769,75.74312747
26847,75.84460089,75.38644914,76.25060528,76.12396171,75.55779044,76.06436473,74.26528104,74.660111,76.09788803,75.74403099
26848,75.8455006,75.38736591,76.25148987,76.12485101,75.55870083,76.06525626,74.26623957,74.66105483,76.09877831,75.74493445
26849,75.84640024,75.38828262,76.25237439,76.12574025,75.55961116,76.06614771,74.26719803,74.66199858,76.09966852,75.74583783
26850,75.84729981,75.38919926,76.25325885,76.12662942,75.56052142,76.06703911,74.26815642,74.66294227,76.10055866,75.74674115
26851,75.84447507,75.38639157,76.25041898,76.12379427,75.55770735,76.06420617,74.26539049,74.66016163,76.09772448,75.74392015
26852,75.84537465,75.38730821,76.25130344,76.12468345,75.55861761,76.06509757,74.26634888,74.66110532,76.09861463,75.74482348
26853,75.84627416,75.38822478,76.25218784,76.12557256,75.5595278,76.0659889,74.26730719,74.66204893,76.09950471,75.74572673
26854,75.84717361,75.38914128,76.25307217,76.12646161,75.56043792,76.06688017,74.26826544,74.66299248,76.10039473,75.74662992
26855,75.84807298,75.38633402,76.25395643,76.12735059,75.55762428,76.06777136,74.26549991,74.66393595,76.10128468,75.74753305
26856,75.8489723,75.38352696,76.25484063,76.1282395,75.55853441,76.0686625,74.26645815,74.66487936,76.10217456,75.7484361
26857,75.84987154,75.38072011,76.25572476,76.12912835,75.55944447,76.06955356,74.26741632,74.66582269,76.10306438,75.74933909
26858,75.85077072,75.37791347,76.25660883,76.13001713,75.56035446,76.07044456,74.26837441,74.66676595,76.10023084,75.75024201
26859,75.85166983,75.37883019,76.25749283,76.13090584,75.56126438,76.07133549,74.26933244,74.66770915,76.10112067,75.75114487
26860,75.85256888,75.37602383,76.25837677,76.13179449,75.56217424,76.07222636,74.27029039,74.66865227,76.10201042,75.75204765
26861,75.85346785,75.37694055,76.25926064,76.13268307,75.56308403,76.07311716,74.27124828,74.66959532,76.10290012,75.75295037
26862,75.85436676,75.37413447,76.26014444,76.13357159,75.56027101,76.07400789,74.26848336,74.67053831,76.10378974,75.75385303
26863,75.85526561,75.37132859,76.26102818,76.13446004,75.56118081,76.07117597,74.26944124,74.67148122,76.1046793,75.75475561
26864,75.85616438,75.37224538,76.26191185,76.13534842,75.56209053,76.07206671,74.27039905,74.67242406,76.10556879,75.75565813
26865,75.85706309,75.37316211,76.26279546,76.13623674,75.56300019,76.07295738,74.27135678,74.67336683,76.10645822,75.75656058
26866,75.85796174,75.37407876,76.263679,76.13712499,75.56390977,76.07384799,74.27231445,74.67430954,76.10734758,75.75746296
26867,75.85886031,75.37499535,76.26456247,76.13801318,75.5648193,76.07473853,74.27327204,74.67525217,76.10823687,75.75836528
26868,75.85975882,75.37591187,76.26544588,76.1389013,75.56572875,76.075629,74.27422957,74.67619473,76.1054042,75.75926753
26869,75.8569355,75.37310655,76.26260747,76.13606759,75.56291637,76.07279765,74.27146526,74.67341546,76.1062935,75.75644795
26870,75.85411239,75.37402307,76.26349088,76.13695571,75.56382583,76.07368813,74.26870115,74.6706364,76.10346111,75.7573502
26871,75.85501098,75.37493953,76.26437423,76.13784377,75.56473522,76.07457854,74.26965874,74.67157903,76.10435041,75.75825239
26872,75.8559095,75.37585591,76.26525752,76.13873177,75.56564454,76.07546889,74.27061625,74.67252158,76.10523965,75.75915451
26873,75.85680795,75.37677222,76.26614074,76.13961969,75.56655379,76.07635917,74.2715737,74.67346407,76.10612883,75.76005656
26874,75.85770633,75.37768847,76.26702389,76.14050755,75.56746298,76.07724939,74.27253107,74.67440649,76.10701794,75.76095855
26875,75.85860465,75.37860465,76.26790698,76.14139535,75.56837209,76.07813953,74.27348837,74.67534884,76.10790698,75.76186047
26876,75.8595029,75.37952076,76.26879,76.14228308,75.56928114,76.07902962,74.2744456,74.67629111,76.10879595,75.76276232
26877,75.86040109,75.3804368,76.26967295,76.14317074,75.57019013,76.07991963,74.27540276,74.67723332,76.10968486,75.7636641
26878,75.8612992,75.38135278,76.27055584,76.14405834,75.57109904,76.08080958,74.27635985,74.67817546,76.1105737,75.76456582
26879,75.86219725,75.38226869,76.27143867,76.14494587,75.57200789,76.08169947,74.27731686,74.67911753,76.11146248,75.76546747
26880,75.86309524,75.38318452,76.27232143,76.14583333,75.57291667,76.08258929,74.27827381,74.68005952,76.11235119,75.76636905
26881,75.86399316,75.38410029,76.27320412,76.14672073,75.57382538,76.08347904,74.27923068,74.68100145,76.11323983,75.76727056
26882,75.86489101,75.385016,76.27408675,76.14760806,75.57473402,76.08436872,74.28018749,74.68194331,76.11412841,75.76817201
26883,75.86206897,75.38593163,76.27124949,76.14477551,75.57192278,76.08153852,74.28114422,74.68288509,76.11501693,75.76535357
26884,75.86296682,75.3868472,76.27213212,76.14566285,75.57283142,76.08242821,74.28210088,74.68382681,76.11590537,75.76625502
26885,75.86386461,75.38776269,76.27301469,76.14655012,75.57374,76.08331784,74.28305747,74.68476846,76.11679375,75.76715641
26886,75.86476233,75.38867812,76.2738972,76.14743733,75.57464852,76.08420739,74.28401398,74.68571003,76.11768207,75.76805773
26887,75.86565998,75.38959348,76.27477963,76.14832447,75.57555696,76.08509689,74.28497043,74.68665154,76.11857031,75.76895898
26888,75.86655757,75.39050878,76.27566201,76.14921154,75.57646534,76.08598631,74.28592681,74.68759298,76.11945849,75.76986016
26889,75.86745509,75.391424,76.27654431,76.15009855,75.57737365,76.08687567,74.28688311,74.68853434,76.12034661,75.77076128
26890,75.86835255,75.39233916,76.27742655,76.1509855,75.57828189,76.08776497,74.28783935,74.68947564,76.12123466,75.77166233
26891,75.86924993,75.39325425,76.27830873,76.15187237,75.57919006,76.0886542,74.28879551,74.69041687,76.12212264,75.77256331
26892,75.87014726,75.39045069,76.27919084,76.15275918,75.58009817,76.08954336,74.2897516,74.69135802,76.11929198,75.77346423
26893,75.87104451,75.39136578,76.28007288,76.15364593,75.58100621,76.09043245,74.29070762,74.69229911,76.12017997,75.77436508
