"learning evaluation instances on certain fold","1-fold","2-fold","3-fold","4-fold","5-fold","6-fold","7-fold","8-fold","9-fold","10-fold"
16928,31.67845484,29.71242192,39.67094746,30.88119918,30.59890046,31.41915226,29.57918014,32.32985446,36.38052482,33.48496275
16929,31.67988967,29.71384657,39.67270492,30.88249229,30.60038038,31.42052115,29.58084758,32.33162441,36.38216008,33.48669856
16930,31.68132428,29.715271,39.67446207,30.8837852,30.60186006,31.42188982,29.58251473,32.33339406,36.38379506,33.48843407
16931,31.68275865,29.7166952,39.67621891,30.88507791,30.60333951,31.42325827,29.58418161,32.33516341,36.38542976,33.49016928
16932,31.68419279,29.71811917,39.67797544,30.88637042,30.60481872,31.42462651,29.58584822,32.33693245,36.38706419,33.4919042
16933,31.6856267,29.71954292,39.67973167,30.88766273,30.60629769,31.42599453,29.58751455,32.3387012,36.38869834,33.49363883
16934,31.68706039,29.72096644,39.68148758,30.88895483,30.60777642,31.42736233,29.5891806,32.34046964,36.39033221,33.49537316
16935,31.68849384,29.72238974,39.68324318,30.89024674,30.60925492,31.42872992,29.59084638,32.34223778,36.39196581,33.49710719
16936,31.68992707,29.72381281,39.68499847,30.89153844,30.61073318,31.43009729,29.58150936,32.34400563,36.39359913,33.48791393
16937,31.69136006,29.72523565,39.68675346,30.89282995,30.6122112,31.43146444,29.58317519,32.34577317,36.39523217,33.48964796
16938,31.69279283,29.72665827,39.68850813,30.89412125,30.61368898,31.43283138,29.57384034,32.3475404,36.39686493,33.48045679
16939,31.69422537,29.72808067,39.69026249,30.89541235,30.61516652,31.43419811,29.56450735,32.33843605,36.38741203,33.4712674
16940,31.6843026,29.71816128,39.68114484,30.8851561,30.61664383,31.42411764,29.5551762,32.32933349,36.37796093,33.4620798
16941,31.68573526,29.71958381,39.68289916,30.88644737,30.6181209,31.42548451,29.5568427,32.33110101,36.37959402,33.45289399
16942,31.68716769,29.70966672,39.6737835,30.88773845,30.60832278,31.42685116,29.54751372,32.32200052,36.38122683,33.44370996
16943,31.67724754,29.69975157,39.66466955,30.88902932,30.60979996,31.41677336,29.53818659,32.31290181,36.38285936,33.43452772
16944,31.67868009,29.70117459,39.6664241,30.89031999,30.6112769,31.41814016,29.53985346,32.31466961,36.38449162,33.43626321
16945,31.68011241,29.70259738,39.66817833,30.89161046,30.61275361,31.41950674,29.54152005,32.31643711,36.3861236,33.4379984
16946,31.68154449,29.70401994,39.66993226,30.89290073,30.61423007,31.4208731,29.54318636,32.3182043,36.38775531,33.43973329
16947,31.68297635,29.70544228,39.67168588,30.89419081,30.6157063,31.42223925,29.54485239,32.31997119,36.38938673,33.44146789
16948,31.68440798,29.7068644,39.67343918,30.89548068,30.6171823,31.42360518,29.54651816,32.32173779,36.39101789,33.44320219
16949,31.68583938,29.70828629,39.67519218,30.89677035,30.61865805,31.4249709,29.54818364,32.32350408,36.39264876,33.4449362
16950,31.68727056,29.70970795,39.67694487,30.89805982,30.62013357,31.4263364,29.54984885,32.32527007,36.39427936,33.44666992
16951,31.6887015,29.71112939,39.67869725,30.89934909,30.62160886,31.42770169,29.55151379,32.32703576,36.39590969,33.44840334
16952,31.69013222,29.7125506,39.68044933,30.90063815,30.6230839,31.42906676,29.54219105,32.31794116,36.38646367,33.43922521
16953,31.6915627,29.71397159,39.68220109,30.90192702,30.62455871,31.43043161,29.53287016,32.30884833,36.38809402,33.43004888
16954,31.69299296,29.71539236,39.68395255,30.90321569,30.62603329,31.43179625,29.53453546,32.29975729,36.38972409,33.42087432
16955,31.69442299,29.71681289,39.6857037,30.90450416,30.62750762,31.43316068,29.53620048,32.30152355,36.39135388,33.42260832
16956,31.69585279,29.71823321,39.68745454,30.90579243,30.62898172,31.43452489,29.53786523,32.30328951,36.3929834,33.42434202
16957,31.69728236,29.7196533,39.68920507,30.9070805,30.63045558,31.43588888,29.5395297,32.30505517,36.39461265,33.42607543
16958,31.6987117,29.72107316,39.69095529,30.90836837,30.63192921,31.43725266,29.54119389,32.30682052,36.39624161,33.42780854
16959,31.70014082,29.7224928,39.69270521,30.90965604,30.6334026,31.43861622,29.54285782,32.30858558,36.39787031,33.42954136
16960,31.70156971,29.72391221,39.69445482,30.91094351,30.63487576,31.43997957,29.54452146,32.31035034,36.39949872,33.43127388
16961,31.69165739,29.7253314,39.6853471,30.91223078,30.63634867,31.42990981,29.53520464,32.30126281,36.39005689,33.42210286
16962,31.6930864,29.72675037,39.68709667,30.91351785,30.63782135,31.4312733,29.53686833,32.30302756,36.39168533,33.42383537
16963,31.69451517,29.72816911,39.68884593,30.91480472,30.6392938,31.43263658,29.53853175,32.304792,36.39331349,33.4255676
16964,31.70459749,29.72122126,39.69602978,30.90787244,30.632154,31.44300764,29.53127934,32.29706332,36.40165338,33.41774427
16965,31.70602609,29.72263984,39.69777874,30.90915916,30.63362629,31.44437077,29.53294258,32.29882761,36.40328128,33.41947634
16966,31.69880477,29.71569384,39.70496004,30.90222876,30.62648837,31.43726875,29.52569203,32.29110082,36.41161801,33.4281063
16967,31.70023322,29.71711226,39.70670869,30.90351534,30.62796049,31.43863173,29.52735509,32.29286494,36.41324565,33.42983809
16968,31.70166144,29.71853045,39.70845703,30.90480172,30.62943238,31.43999449,29.52901788,32.29462876,36.41487302,33.4206711
16969,31.69444208,29.71158637,39.69989557,30.89787325,30.6222964,31.43289443,29.52176927,32.28690399,36.40682016,33.4292982
16970,31.68453558,29.7130044,39.69079245,30.88763124,30.62376813,31.42283066,29.51245798,32.27782179,36.3973833,33.42013336
16971,31.685964,29.71442221,39.69254095,30.88891784,30.62523963,31.42419363,29.51412091,32.27958573,36.39901084,33.42186545
16972,31.68739219,29.71583979,39.69428914,30.89020424,30.62671088,31.42555638,29.51578356,32.28134938,36.4006381,33.42359724
16973,31.68882015,29.71725715,39.69603703,30.89149044,30.62818191,31.42691893,29.50647474,32.28311273,36.39120363,33.41443476
16974,31.69024789,29.71867428,39.6977846,30.89277644,30.62965269,31.42828125,29.49716777,32.27403317,36.39283092,33.41616655
16975,31.6916754,29.72009119,39.69953187,30.89406225,30.63112324,31.42964337,29.49883078,32.27579651,36.39445792,33.41789805
16976,31.69310267,29.72150788,39.70127883,30.89534785,30.63259356,31.43100526,29.50049352,32.27755954,36.39608466,33.41962925
16977,31.68588641,29.71456602,39.69272109,30.88842239,30.62545991,31.42390826,29.49324915,32.26983861,36.38803592,33.41181071
16978,31.67867195,29.70762596,39.68416508,30.88149875,30.61832805,31.41681307,29.48600654,32.27860356,36.37998897,33.40399393
16979,31.68009916,29.70904255,39.68591214,30.88278425,30.61979828,31.41817489,29.4876692,32.28036645,36.38161572,33.40572512
16980,31.68152613,29.71045891,39.68765889,30.88406957,30.62126828,31.41953649,29.48933158,32.28212903,36.38324219,33.40745602
16981,31.67162596,29.71187505,39.67856118,30.87383422,30.61148737,31.4094792,29.48002911,32.27305345,36.3738126,33.39829822
16982,31.66172769,29.71329096,39.66946518,30.87511971,30.61295747,31.39942384,29.48169154,32.27481603,36.37543909,33.3891422
16983,31.66315513,29.71470666,39.67121215,30.87640499,30.61442734,31.40078594,29.4833537,32.2765783,36.37706531,33.39087338
16984,31.65594435,29.70776869,39.66266004,30.86948424,30.60729836,31.39369445,29.49308664,32.28534035,36.36902154,33.39949866
16985,31.65737164,29.70918422,39.66440691,30.87076938,30.60876807,31.3950564,29.49474855,32.28710234,36.37064763,33.40122956
16986,31.65879871,29.71059953,39.66615346,30.87205432,30.61023755,31.39641814,29.49641019,32.28886403,36.37227345,33.40296017
16987,31.66887711,29.72115018,39.6733343,30.88280798,30.60311051,31.40678497,29.50613936,32.2976228,36.36423175,33.41158223
16988,31.67030399,29.72256533,39.67508056,30.88409279,30.60457983,31.40814655,29.50780075,32.29938421,36.36585744,33.41331256
16989,31.67173065,29.72398025,39.67682651,30.88537741,30.60604891,31.40950793,29.50946187,32.30114532,36.36748285,33.41504259
16990,31.67315709,29.72539495,39.67857215,30.88666183,30.60751775,31.41086908,29.51112272,32.30290613,36.36910799,33.41677233
16991,31.67458329,29.72680942,39.68031748,30.88794605,30.60898636,31.41223003,29.51278329,32.30466664,36.37073285,33.41850178
16992,31.67600927,29.72822368,39.68206251,30.88923007,30.61045473,31.41359076,29.51444359,32.30642685,36.37235744,33.42023093
16993,31.66611703,29.71833071,39.67297151,30.89051389,30.61192287,31.4035416,29.50514655,32.29735631,36.36293391,33.41107973
16994,31.66754312,29.71974509,39.67471649,30.89179752,30.61339078,31.40490247,29.50680689,32.29911651,36.35351216,33.41280888
16995,31.66896899,29.72115925,39.67646117,30.89308094,30.61485845,31.40626313,29.50846696,32.30087641,36.35513707,33.41453774
16996,31.67039463,29.72257319,39.67820555,30.89436417,30.61632588,31.40762358,29.51012675,32.30263602,36.3567617,33.4162663
16997,31.67182005,29.7239869,39.67994961,30.8956472,30.61779308,31.40898381,29.51178627,32.30439532,36.35838606,33.41799457
16998,31.67324523,29.72540039,39.68169338,30.89693002,30.61926005,31.41034382,29.51344552,32.30615433,36.36001015,33.41972254
16999,31.66603758,29.71846521,39.67314641,30.89001117,30.61213564,31.40325528,29.50620697,32.29843846,36.35197314,33.41191167
17000,31.65883174,29.72901206,39.68032533,30.90076049,30.62229599,31.39616855,29.51593267,32.30719432,36.34393793,33.42053092
17001,31.66025685,29.73042545,39.68206899,30.90204325,30.62376284,31.39752849,29.51759177,32.30895318,36.34556203,33.42225876
17002,31.66168173,29.73183862,39.68381234,30.90332581,30.62522946,31.3988882,29.5192506,32.31071174,36.34718585,33.4239863
17003,31.66310639,29.73325157,39.68555539,30.90460818,30.62669585,31.40024771,29.52090915,32.31247,36.34880941,33.42571356
17004,31.66453082,29.73466429,39.68729813,30.90589034,30.62816201,31.401607,29.52256743,32.31422796,36.35043268,33.42744051
17005,31.66595503,29.73607679,39.68904056,30.90717231,30.62962792,31.40296608,29.52422544,32.31598563,36.35205569,33.42916718
17006,31.65875138,29.72914316,39.68049655,30.90025494,30.62250524,31.3958815,29.51698882,32.3082721,36.36039188,33.43778326
17007,31.66882568,29.73968537,39.68767315,30.89333938,30.63266124,31.40624401,29.52671052,32.31702464,36.3687249,33.44639609
17008,31.67889584,29.75022318,39.6948472,30.88642564,30.62553991,31.41660217,29.5364284,32.32577389,36.37705476,33.45500568
17009,31.68032,29.75163564,39.69658954,30.88770756,30.6270058,31.41796123,29.53808629,32.32753143,36.37867754,33.4567321
17010,31.69038605,29.74470278,39.70376104,30.88079569,30.61988633,31.42831511,29.53085087,32.31981959,36.38700425,33.46533846
17011,31.69181004,29.74611508,39.70550308,30.88207747,30.62135206,31.42967402,29.53250859,32.32157696,36.38862677,33.4670646
17012,31.68192789,29.74752716,39.7072448,30.88335906,30.62281755,31.4196353,29.52322038,32.32333404,36.39024902,33.45792118
17013,31.68335199,29.74893902,39.70898622,30.88464044,30.62428281,31.42099434,29.52487814,32.32509081,36.39187099,33.45964731
17014,31.67347209,29.73905688,39.69990373,30.88592163,30.62574784,31.42235318,29.51559207,32.31602918,36.39349269,33.45050595
17015,31.67489631,29.74046887,39.69082294,30.88720261,30.62721263,31.4237118,29.51724988,32.31778594,36.39511411,33.45223208
17016,31.67632031,29.74188063,39.69256458,30.8884834,30.62867719,31.42507021,29.51890741,32.31954241,36.39673526,33.45395791
17017,31.67774407,29.74329218,39.69430592,30.889764,30.63014151,31.42642841,29.52056467,32.32129858,36.39835614,33.45568345
17018,31.67916762,29.7447035,39.69604695,30.89104439,30.6316056,31.42778639,29.51128138,32.32305445,36.39997675,33.44654473
17019,31.67196668,29.73777365,39.68750829,30.88413475,30.62448852,31.42070349,29.50405029,32.31534602,36.39194534,33.45514902
17020,31.66209087,29.73918481,39.67843078,30.885415,30.62595246,31.41066967,29.50570768,32.306288,36.38253486,33.44601244
17021,31.66351461,29.74059575,39.68017197,30.88669505,30.62741615,31.41202786,29.49642724,32.29723175,36.38415564,33.43687763
17022,31.66493812,29.74200646,39.68191286,30.88797491,30.62887961,31.41338584,29.49808468,32.29898804,36.38577613,33.43860376
17023,31.6663614,29.74341696,39.68365344,30.88925456,30.63034284,31.4147436,29.49974185,32.30074402,36.38739636,33.44032959
17024,31.65648853,29.73354036,39.68539371,30.87904066,30.63180584,31.41610115,29.49046388,32.30249971,36.38901631,33.43119713
17025,31.66655261,29.72661333,39.69256407,30.87213391,30.62469093,31.40902116,29.4832362,32.29479482,36.38098806,33.4233938
17026,31.66797606,29.72802402,39.69430404,30.87341379,30.62615377,31.41037856,29.48489351,32.29655035,36.38260789,33.42511977
17027,31.66939929,29.72943449,39.69604371,30.87469347,30.62761637,31.41173575,29.48655054,32.29830558,36.38422744,33.42684544
17028,31.67082229,29.73084473,39.69778307,30.87597295,30.62907874,31.41309273,29.48820731,32.30006051,36.38584672,33.42857082
17029,31.67224506,29.73225475,39.68870949,30.87725224,30.63054088,31.41444949,29.4898638,32.29100845,36.37644089,33.41944172
17030,31.67366761,29.73366455,39.69044882,30.87853133,30.63200278,31.41580604,29.49152001,32.29276338,36.37806019,33.4211671
17031,31.67508993,29.73507413,39.69218783,30.87981022,30.63346445,31.41716237,29.49317596,32.294518,36.37967922,33.42289218
17032,31.66789269,29.72814925,39.68365448,30.87290559,30.62635178,31.41008459,29.48595061,32.28681622,36.37165427,33.41509202
17033,31.66931487,29.72955867,39.68539339,30.87418434,30.62781329,31.41144078,29.48760638,32.28857069,36.37327317,33.41681696
17034,31.67073681,29.73096787,39.687132,30.87546289,30.62927457,31.41279676,29.48926188,32.29032486,36.3748918,33.4185416
17035,31.66086994,29.73237684,39.67806196,30.86525562,30.61951799,31.4027708,29.47998964,32.28127641,36.36548973,33.40941613
17036,31.662292,29.73378559,39.67980052,30.86653434,30.62097938,31.40412692,29.47071923,32.28303057,36.36710838,33.41114077
17037,31.66371384,29.73519412,39.68153879,30.86781286,30.62244054,31.40548282,29.47237509,32.28478443,36.36872676,33.41286512
17038,31.66513545,29.73660243,39.68327674,30.86909118,30.62390146,31.40683852,29.47403067,32.28653799,36.37034487,33.41458917
17039,31.67519607,29.72967971,39.69044557,30.86218949,30.61679173,31.41718967,29.46680884,32.27883933,36.37867008,33.42319208
17040,31.6766175,29.73108786,39.69218323,30.86346767,30.61825249,31.41854521,29.46846425,32.28059274,36.38028793,33.42491585
17041,31.67803871,29.73249579,39.69392058,30.86474565,30.61971303,31.41990054,29.47011938,32.28234584,36.38190551,33.42663934
17042,31.6794597,29.73390349,39.69565762,30.86602344,30.62117332,31.42125566,29.47177425,32.28409866,36.38352281,33.42836253
17043,31.68088046,29.73531098,39.69739437,30.86730102,30.62263339,31.42261057,29.47342884,32.28585117,36.38513984,33.43008543
17044,31.68230099,29.72544432,39.69913081,30.86857841,30.61288188,31.42396526,29.46416284,32.28760339,36.3867566,33.4209641
17045,31.68372129,29.72685194,39.70086694,30.86985561,30.61434205,31.42531974,29.46581747,32.28935531,36.38837309,33.422687
17046,31.68514138,29.72825934,39.70260277,30.8711326,30.61580199,31.42667401,29.46747184,32.29110694,36.38998931,33.4244096
17047,31.69519822,29.73879344,39.70976907,30.86423309,30.60869528,31.43702127,29.47718801,32.29985452,36.39831147,33.43300971
17048,31.69661813,29.74020068,39.71150461,30.86550994,30.61015506,31.43837538,29.47884213,32.30160587,36.39992743,33.43473204
17049,31.69803781,29.74160769,39.71323983,30.86678659,30.61161461,31.43972929,29.48049598,32.30335691,36.39053127,33.4256137
17050,31.69945726,29.74301448,39.71497476,30.86806305,30.61307393,31.44108298,29.48214955,32.30510767,36.39214725,33.42733602
17051,31.7008765,29.74442106,39.71670938,30.86933931,30.61453302,31.44243647,29.48380286,32.29606572,36.39376296,33.42905805
17052,31.7022955,29.7458274,39.71844369,30.87061537,30.61599187,31.44378973,29.48545589,32.29781647,36.3953784,33.43077979
17053,31.70371428,29.74723353,39.72017771,30.87189124,30.61745049,31.44514279,29.48710866,32.29956691,36.38598491,33.43250124
17054,31.7137673,29.74031358,39.72734148,30.86499385,30.61034601,31.43806784,29.47989011,32.29187223,36.37796642,33.44109855
17055,31.7151859,29.74171955,39.72907519,30.86626957,30.61180448,31.43942075,29.4815427,32.29362251,36.37958203,33.44281972
17056,31.72523483,29.75224916,39.72054881,30.85937405,30.60470185,31.44976363,29.474326,32.2859297,36.38790199,33.43502567
17057,31.72665327,29.75365497,39.72228242,30.86064962,30.60616016,31.45111639,29.46506639,32.28767982,36.38951734,33.42591161
17058,31.72807147,29.75506056,39.72401573,30.861925,30.60761823,31.45246894,29.45580862,32.28942965,36.39113241,33.41679931
17059,31.72948946,29.75646592,39.72574873,30.86320019,30.60907607,31.45382127,29.45746166,32.29117919,36.39274722,33.4185209
17060,31.72229485,29.74954746,39.71722466,30.85630663,30.60197545,31.4467479,29.45024817,32.28348852,36.38473109,33.41073017
17061,31.72371269,29.75095267,39.71895756,30.85758167,30.60343314,31.44810009,29.45190104,32.28523789,36.38634577,33.41245161
17062,31.7251303,29.75235766,39.72069016,30.85885651,30.60489059,31.44945207,29.45355363,32.28698697,36.38796017,33.41417277
17063,31.72654768,29.75376242,39.72242245,30.86013116,30.60634781,31.45080384,29.45520596,32.28873576,36.38957431,33.41589363
17064,31.72796484,29.75516697,39.72415444,30.86140561,30.6078048,31.45215539,29.45685802,32.29048425,36.39118817,33.4176142
17065,31.72938177,29.7565713,39.72588613,30.86267986,30.60926156,31.45350674,29.4585098,32.29223245,36.39280177,33.41933448
17066,31.72218935,29.74965492,39.71736478,30.85578837,30.60216309,31.4464355,29.45129853,32.28454418,36.4011187,33.41154619
17067,31.72360614,29.75105908,39.71909636,30.85706247,30.60361969,31.4477867,29.45295014,32.28629222,36.40273204,33.41326632
17068,31.7250227,29.75246303,39.72082765,30.85833639,30.60507606,31.44913768,29.45460148,32.28803996,36.4043451,33.41498616
17069,31.73506719,29.76298778,39.72798958,30.86907861,30.59797952,31.45947587,29.46431375,32.29678444,36.41265891,33.42358089
17070,31.74510754,29.75607276,39.73514896,30.86218842,30.59088476,31.46980972,29.4740222,32.30552564,36.42096958,33.41579457
17071,31.74652398,29.75747661,39.73687995,30.86346227,30.59234105,31.47116062,29.47567333,32.30727311,36.4225824,33.41751427
17072,31.7479402,29.75888024,39.73861063,30.86473592,30.59379711,31.47251131,29.47732419,32.30902029,36.42419496,33.41923368
17073,31.75797653,29.75196712,39.74576749,30.85784764,30.58670427,31.48284097,29.48702889,32.31775824,36.4325025,33.41144937
17074,31.75939257,29.75337059,39.74749787,30.85912115,30.58816017,31.48419151,29.4886795,32.31950514,36.4341148,33.41316863
17075,31.76080839,29.75477384,39.74922796,30.86039446,30.58961584,31.48554184,29.49032985,32.32125174,36.43572683,33.4148876
17076,31.76222398,29.75617688,39.75095774,30.86166757,30.59107127,31.48689196,29.49197993,32.32299805,36.43733859,33.41660628
17077,31.76363935,29.74632608,39.74190241,30.85148151,30.58133607,31.48824186,29.48273052,32.31396678,36.43895008,33.40750269
17078,31.7564481,29.7394157,39.73338561,30.84459605,30.57424601,31.48117147,29.47552141,32.30628162,36.43093759,33.39972126
17079,31.75786332,29.74081893,39.73511555,30.84586939,30.57570163,31.48252123,29.47717162,32.30802806,36.43254895,33.40144007
17080,31.74801612,29.74222193,39.72606296,30.84714253,30.57715702,31.47251597,29.46792504,32.29899953,36.43416004,33.4031586
17081,31.73817082,29.74362471,39.71701206,30.84841547,30.57861217,31.46251263,29.45868029,32.30074596,36.42477848,33.39405806
17082,31.7395865,29.74502728,39.71874222,30.84968822,30.5800671,31.46386288,29.46033085,32.30249209,36.42638959,33.39577658
17083,31.74100195,29.74642962,39.72047208,30.85096077,30.58152179,31.46521292,29.45108823,32.29346589,36.42800044,33.38667808
17084,31.74241718,29.74783174,39.72220164,30.85223313,30.58297625,31.46656276,29.44184744,32.28444146,36.42961101,33.37758135
17085,31.73522966,29.74092351,39.7136889,30.84534979,30.57588842,31.4594961,29.43464301,32.27676052,36.42160181,33.36980422
17086,31.73664474,29.74232548,39.71541835,30.846622,30.57734273,31.46084579,29.43629403,32.27850706,36.42321226,33.37152316
17087,31.7268035,29.74372722,39.70637098,30.83644217,30.56761334,31.45084661,29.42705605,32.26948536,36.42482243,33.36242919
17088,31.7282187,29.74512875,39.70810039,30.83771455,30.56906775,31.45219643,29.42870711,32.27123189,36.42643234,33.36414813
17089,31.72963368,29.74653005,39.7098295,30.83898674,30.57052194,31.45354605,29.4303579,32.27297812,36.42804197,33.36586677
17090,31.73104843,29.74793114,39.7115583,30.84025873,30.57197589,31.45489545,29.43200842,32.27472406,36.42965134,33.36758513
17091,31.73246296,29.749332,39.71328681,30.84153053,30.57342961,31.45624465,29.43365867,32.2764697,36.43126043,33.3693032
17092,31.72527842,29.74242591,39.70477755,30.8346501,30.5663447,31.44918096,29.42645715,32.26879186,36.42325387,33.36152922
17093,31.7266928,29.74382662,39.70650596,30.83592176,30.56779827,31.45053001,29.42810723,32.27053734,36.42486284,33.36324713
17094,31.73672606,29.73692236,39.69799861,30.82904319,30.56071521,31.46085644,29.43780968,32.27927358,36.43316792,33.37184032
17095,31.72954299,29.73001988,39.68949297,30.82216642,30.55363393,31.45379412,29.44750834,32.28800653,36.42516328,33.38043028
17096,31.73095727,29.73142049,39.69122147,30.82343798,30.55508741,31.45514309,29.4491582,32.28975175,36.42677214,33.38214793
17097,31.72377606,29.72451983,39.68271774,30.81656307,30.54800798,31.44808264,29.44195797,32.28207572,36.41876941,33.37437585
17098,31.73380444,29.71762094,39.68987496,30.80968996,30.55815634,31.45840384,29.43475947,32.27440142,36.41076846,33.38296255
17099,31.7438287,29.71072382,39.68137316,30.80281865,30.55107824,31.4513447,29.4275627,32.26672884,36.40276929,33.39154602
17100,31.75384884,29.70382846,39.67287307,30.81355283,30.54400191,31.46166109,29.43725664,32.27545826,36.39477188,33.38377555
17101,31.75526313,29.7052291,39.67460186,30.81482443,30.54545543,31.4630101,29.43890655,32.27720361,36.39638104,33.38549322
17102,31.7566772,29.70662952,39.67633036,30.81609583,30.54690873,31.4643589,29.4405562,32.27894866,36.39798994,33.3872106
17103,31.76669333,29.69973606,39.68348549,30.80922582,30.53983432,31.47467111,29.4502464,32.28767484,36.40629192,33.39579083
17104,31.76810722,29.70113632,39.68521368,30.81049708,30.54128745,31.47601976,29.45189581,32.28941961,36.40790056,33.39750793
17105,31.7781193,29.71165208,39.69236628,30.80362891,30.55143049,31.46896163,29.46158224,32.29814253,36.41619942,33.40608497
17106,31.77953302,29.71305218,39.69409417,30.80490003,30.55288345,31.47031014,29.46323141,32.29988702,36.4178078,33.40780179
17107,31.78094652,29.71445207,39.69582177,30.80617095,30.55433617,31.47165843,29.4648803,32.30163122,36.41941591,33.40951833
17108,31.78235979,29.71585173,39.69754906,30.80744167,30.55578867,31.47300652,29.46652893,32.30337512,36.42102375,33.41123458
17109,31.78377284,29.71725118,39.69927606,30.8087122,30.55724093,31.47435439,29.46817728,32.30511873,36.42263133,33.41295053
17110,31.79378101,29.72776281,39.70642613,30.80184604,30.55016823,31.48466211,29.47786005,32.31383844,36.43092711,33.42152441
17111,31.79519389,29.7291621,39.70815282,30.80311642,30.55162033,31.48600984,29.47950816,32.31558177,36.43253443,33.42324009
17112,31.79660654,29.73056117,39.70987922,30.80438661,30.55307221,31.48735735,29.481156,32.3173248,36.43414148,33.42495548
17113,31.79801897,29.73196002,39.70084362,30.80565661,30.55452386,31.48870466,29.48280358,32.31906754,36.43574826,33.41587218
17114,31.79943117,29.73335865,39.70256998,30.80692641,30.55597528,31.49005175,29.48445089,32.32080999,36.43735477,33.41758757
17115,31.80084315,29.73475706,39.70429603,30.80819601,30.55742646,31.49139864,29.48609792,32.32255214,36.43896101,33.41930267
17116,31.80225491,29.73615525,39.70602178,30.80946542,30.55887742,31.49274531,29.48774469,32.32429401,36.44056699,33.42101748
17117,31.80366645,29.73755323,39.70774723,30.81073464,30.56032815,31.49409177,29.48939119,32.32603557,36.44217269,33.422732
17118,31.80507776,29.73895098,39.70947239,30.81200366,30.56177864,31.49543802,29.49103742,32.32777685,36.44377813,33.42444623
17119,31.80648885,29.74034852,39.71119724,30.81327248,30.56322891,31.49678407,29.49268338,32.32951783,36.4453833,33.42616018
17120,31.80789971,29.74174584,39.71292179,30.81454111,30.56467894,31.4981299,29.49432907,32.33125852,36.4469882,33.42787384
17121,31.80931036,29.74314294,39.71464604,30.81580955,30.56612875,31.49947552,29.49597449,32.33299892,36.44859283,33.4295872
17122,31.81072077,29.74453981,39.71636999,30.81707779,30.56757833,31.50082093,29.49761964,32.33473902,36.45019719,33.43130028
17123,31.81213097,29.74593648,39.71809364,30.81834584,30.56902767,31.50216614,29.49926452,32.33647883,36.45180128,33.43301308
17124,31.81354094,29.74733292,39.71981699,30.81961369,30.57047679,31.50351113,29.50090914,32.33821835,36.45340511,33.43472558
17125,31.80636067,29.74044131,39.71132401,30.81275004,30.56340689,31.49645549,29.49371487,32.33054998,36.44541247,33.42696016
17126,31.8077705,29.7418376,39.71304725,30.81401775,30.56485585,31.49780033,29.48449273,32.32154315,36.44701617,33.42867252
17127,31.8091801,29.74323366,39.7147702,30.81528527,30.56630458,31.49914497,29.48613748,32.32328279,36.4486196,33.43038459
17128,31.81058948,29.74462951,39.71649285,30.81655259,30.56775308,31.5004894,29.48778196,32.32502214,36.45022277,33.43209637
17129,31.81199864,29.74602514,39.7182152,30.81781971,30.56920136,31.50183362,29.48942618,32.3267612,36.45182566,33.43380786
17130,31.81340757,29.74742055,39.71993725,30.81908664,30.5706494,31.50317763,29.49107013,32.32849996,36.45342829,33.43551906
17131,31.81481628,29.74881575,39.72165901,30.82035338,30.57209721,31.50452143,29.4927138,32.33023844,36.45503065,33.43722998
17132,31.82482097,29.74192627,39.7288072,30.81349184,30.56502952,31.49746797,29.50239338,32.33895538,36.44704064,33.44580118
17133,31.82622951,29.74332131,39.73052865,30.81475843,30.56647718,31.49881163,29.50403682,32.34069358,36.44864287,33.44751182
17134,31.81905115,29.73643366,39.72203897,30.80789874,30.55941133,31.49176003,29.49684524,32.33302834,36.44065478,33.43974905
17135,31.82045955,29.73782854,39.72376032,30.80916519,30.56085884,31.49310354,29.49848851,32.33476638,36.44225688,33.44145955
17136,31.83045983,29.73094271,39.73090621,30.80230734,30.55379483,31.50340687,29.50816404,32.34347999,36.4342707,33.43369864
17137,31.83186805,29.73233743,39.73262727,30.80357365,30.55524218,31.50475023,29.50980707,32.34521775,36.43587268,33.43540899
17138,31.83327605,29.72251597,39.72360087,30.80483976,30.54553715,31.50609338,29.50059063,32.34695522,36.4374744,33.4263356
17139,31.83468383,29.72391083,39.72532188,30.80610568,30.54698461,31.50743633,29.5022337,32.3486924,36.43907584,33.42804594
17140,31.83609138,29.72530546,39.7270426,30.80737141,30.54843183,31.50877906,29.5038765,32.35042928,36.44067702,33.42975599
17141,31.83749872,29.72669988,39.72876302,30.80863694,30.54987883,31.51012159,29.49466249,32.34142866,36.43132052,33.42068492
17142,31.83890583,29.72809408,39.73048314,30.80990227,30.5513256,31.5114639,29.49630533,32.3324298,36.43292173,33.42239497
17143,31.84890232,29.72121111,39.73762689,30.80304653,30.5442645,31.5217633,29.50597792,32.32476825,36.44121522,33.41463778
17144,31.85030925,29.72260515,39.73934671,30.80431172,30.54571111,31.52310547,29.50762053,32.32650554,36.44281617,33.41634768
17145,31.8603017,29.73311194,39.74648794,30.79745782,30.53865185,31.53340064,29.51728937,32.33521654,36.45110654,33.4249163
17146,31.86170846,29.73450583,39.74820747,30.79872287,30.54009831,31.53474266,29.50807851,32.32622073,36.45270724,33.42662593
17147,31.86311501,29.7358995,39.7499267,30.79998773,30.54154454,31.53608447,29.50972118,32.32795803,36.45430767,33.42833526
17148,31.85593799,29.72901793,39.74144193,30.79313572,30.53448719,31.52903386,29.50253312,32.32029906,36.44632517,33.42058015
